timestamp,seed,task,planner,robot,plan_success,planning_time_s,failure_reason,beaker_xy,flask_xy,max_time_s,planner_seed
2026-09-13T11:56:30,12,move,pddlstream,fr5_vgc10_pb,1,0.07544007105752826,,0.5070;0.1363,0.5196;0.2819,180.0,4
2026-09-13T11:56:30,13,move,pddlstream,fr5_vgc10_pb,1,0.09847477008588612,,0.5014;0.1250,0.5323;0.3103,180.0,4
2026-09-13T11:56:30,14,move,pddlstream,fr5_vgc10_pb,1,0.08592238603159785,,0.5162;0.1964,0.4911;0.3563,180.0,4
2026-09-13T11:56:31,15,move,pddlstream,fr5_vgc10_pb,1,0.08391940011642873,,0.5119;0.1593,0.5314;0.3598,180.0,4
2026-09-13T11:56:31,16,move,pddlstream,fr5_vgc10_pb,1,0.8429707549512386,,0.5275;0.2102,0.5030;0.3775,180.0,4
2026-09-13T11:56:32,17,move,pddlstream,fr5_vgc10_pb,1,0.07897878205403686,,0.4828;0.1859,0.4354;0.3071,180.0,4
2026-09-13T11:56:32,18,move,pddlstream,fr5_vgc10_pb,1,0.0780714659485966,,0.5044;0.1824,0.4461;0.3130,180.0,4
2026-09-13T11:56:32,19,move,pddlstream,fr5_vgc10_pb,1,0.15306678507477045,,0.5181;0.1786,0.5255;0.3745,180.0,4
2026-09-13T11:56:32,20,move,pddlstream,fr5_vgc10_pb,1,0.1277986669447273,,0.4499;0.2234,0.4787;0.3457,180.0,4
2026-09-13T11:56:32,21,move,pddlstream,fr5_vgc10_pb,1,0.06417974503710866,,0.4823;0.1360,0.5014;0.3014,180.0,4
2026-09-13T11:56:32,22,move,pddlstream,fr5_vgc10_pb,1,0.10660880315117538,,0.5252;0.2084,0.4894;0.3424,180.0,4
2026-09-13T11:56:33,23,move,pddlstream,fr5_vgc10_pb,1,0.14497288200072944,,0.4602;0.1466,0.4809;0.3232,180.0,4
2026-09-13T11:56:33,24,move,pddlstream,fr5_vgc10_pb,1,0.0885541730094701,,0.5274;0.1334,0.5159;0.3529,180.0,4
2026-09-13T11:56:33,25,move,pddlstream,fr5_vgc10_pb,1,0.10366287897340953,,0.5391;0.2034,0.4564;0.3583,180.0,4
2026-09-13T11:56:33,26,move,pddlstream,fr5_vgc10_pb,1,0.10282966122031212,,0.5034;0.1417,0.4514;0.3323,180.0,4
2026-09-13T11:56:33,27,move,pddlstream,fr5_vgc10_pb,1,0.22413400281220675,,0.4410;0.1446,0.5282;0.3220,180.0,4
2026-09-13T11:56:34,28,move,pddlstream,fr5_vgc10_pb,1,0.3934636958874762,,0.5276;0.2198,0.5123;0.3146,180.0,4
